Number of nodes: 34
Number of edges: 593
Number of CESs: 318
Number of events: 3101
Number of uncovered edges: 0
Coverage: 100.0
Number of coverage	Edge
1	enter the class detail, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class, enter the class detail
1	enter the class detail, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class, submit the class
2	enter the class detail, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class
1	enter the class detail, enter the class detail, enter the class detail, enter the class detail, enter the name of the class, enter the class detail
1	enter the class detail, enter the class detail, enter the class detail, enter the class detail, enter the name of the class, submit the class
1	enter the class detail, enter the class detail, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class
1	enter the class detail, enter the class detail, enter the class detail, enter the class detail, enter the class detail, enter the name of the class
1	enter the class detail, enter the class detail, enter the class detail, enter the class detail, enter the class detail, submit the class
1	enter the class detail, enter the class detail, enter the class detail, enter the class detail, enter the class detail, enter the class detail
3	turn editing on, add new class, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail
2	turn editing on, add new class, enter the name of the class, enter the class detail, enter the name of the class, submit the class
4	turn editing on, add new class, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class
4	turn editing on, add new class, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class
1	turn editing on, add new class, enter the name of the class, enter the class detail, enter the class detail, submit the class
3	turn editing on, add new class, enter the name of the class, enter the class detail, enter the class detail, enter the class detail
4	turn editing on, add new class, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class
1	turn editing on, add new class, enter the name of the class, enter the name of the class, enter the class detail, submit the class
3	turn editing on, add new class, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail
3	turn editing on, add new class, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail
2	turn editing on, add new class, enter the name of the class, enter the name of the class, enter the name of the class, submit the class
3	turn editing on, add new class, enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class
4	turn editing on, add new class, enter the class detail, enter the name of the class, enter the class detail, enter the name of the class
1	turn editing on, add new class, enter the class detail, enter the name of the class, enter the class detail, submit the class
3	turn editing on, add new class, enter the class detail, enter the name of the class, enter the class detail, enter the class detail
3	turn editing on, add new class, enter the class detail, enter the name of the class, enter the name of the class, enter the class detail
2	turn editing on, add new class, enter the class detail, enter the name of the class, enter the name of the class, submit the class
4	turn editing on, add new class, enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class
3	turn editing on, add new class, enter the class detail, enter the class detail, enter the name of the class, enter the class detail
2	turn editing on, add new class, enter the class detail, enter the class detail, enter the name of the class, submit the class
4	turn editing on, add new class, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class
4	turn editing on, add new class, enter the class detail, enter the class detail, enter the class detail, enter the name of the class
1	turn editing on, add new class, enter the class detail, enter the class detail, enter the class detail, submit the class
3	turn editing on, add new class, enter the class detail, enter the class detail, enter the class detail, enter the class detail
1	update the name of the class, update the name of the class, update the name of the class, update the name of the class, update the name of the class, update the name of the class
1	update the name of the class, update the name of the class, update the name of the class, update the name of the class, update the name of the class, submit the class
1	update the name of the class, update the name of the class, update the name of the class, update the name of the class, update the name of the class, update the class detail
1	update the name of the class, update the name of the class, update the name of the class, update the name of the class, update the class detail, update the class detail
1	update the name of the class, update the name of the class, update the name of the class, update the name of the class, update the class detail, submit the class
1	update the name of the class, update the name of the class, update the name of the class, update the name of the class, update the class detail, update the name of the class
2	update the name of the class, update the name of the class, update the name of the class, update the class detail, update the class detail, update the class detail
1	update the name of the class, update the name of the class, update the name of the class, update the class detail, update the class detail, submit the class
1	update the name of the class, update the name of the class, update the name of the class, update the class detail, update the class detail, update the name of the class
1	update the name of the class, update the name of the class, update the name of the class, update the class detail, update the name of the class, update the name of the class
1	update the name of the class, update the name of the class, update the name of the class, update the class detail, update the name of the class, submit the class
1	update the name of the class, update the name of the class, update the name of the class, update the class detail, update the name of the class, update the class detail
4	update the name of the class, update the name of the class, update the class detail, update the class detail, update the class detail, update the class detail
1	update the name of the class, update the name of the class, update the class detail, update the class detail, update the class detail, submit the class
1	update the name of the class, update the name of the class, update the class detail, update the class detail, update the class detail, update the name of the class
1	update the name of the class, update the name of the class, update the class detail, update the class detail, update the name of the class, update the name of the class
1	update the name of the class, update the name of the class, update the class detail, update the class detail, update the name of the class, submit the class
1	update the name of the class, update the name of the class, update the class detail, update the class detail, update the name of the class, update the class detail
1	update the name of the class, update the name of the class, update the class detail, update the name of the class, update the name of the class, update the name of the class
1	update the name of the class, update the name of the class, update the class detail, update the name of the class, update the name of the class, submit the class
1	update the name of the class, update the name of the class, update the class detail, update the name of the class, update the name of the class, update the class detail
1	update the name of the class, update the name of the class, update the class detail, update the name of the class, update the class detail, update the class detail
1	update the name of the class, update the name of the class, update the class detail, update the name of the class, update the class detail, submit the class
1	update the name of the class, update the name of the class, update the class detail, update the name of the class, update the class detail, update the name of the class
8	update the class detail, update the class detail, update the class detail, update the class detail, update the class detail, update the class detail
8	update the class detail, update the class detail, update the class detail, update the class detail, update the class detail, submit the class
1	update the class detail, update the class detail, update the class detail, update the class detail, update the class detail, update the name of the class
1	update the class detail, update the class detail, update the class detail, update the class detail, update the name of the class, update the name of the class
1	update the class detail, update the class detail, update the class detail, update the class detail, update the name of the class, submit the class
1	update the class detail, update the class detail, update the class detail, update the class detail, update the name of the class, update the class detail
1	update the class detail, update the class detail, update the class detail, update the name of the class, update the name of the class, update the name of the class
1	update the class detail, update the class detail, update the class detail, update the name of the class, update the name of the class, submit the class
1	update the class detail, update the class detail, update the class detail, update the name of the class, update the name of the class, update the class detail
1	update the class detail, update the class detail, update the class detail, update the name of the class, update the class detail, update the class detail
1	update the class detail, update the class detail, update the class detail, update the name of the class, update the class detail, submit the class
1	update the class detail, update the class detail, update the class detail, update the name of the class, update the class detail, update the name of the class
1	update the class detail, update the class detail, update the name of the class, update the name of the class, update the name of the class, update the name of the class
1	update the class detail, update the class detail, update the name of the class, update the name of the class, update the name of the class, submit the class
1	update the class detail, update the class detail, update the name of the class, update the name of the class, update the name of the class, update the class detail
1	update the class detail, update the class detail, update the name of the class, update the name of the class, update the class detail, update the class detail
1	update the class detail, update the class detail, update the name of the class, update the name of the class, update the class detail, submit the class
1	update the class detail, update the class detail, update the name of the class, update the name of the class, update the class detail, update the name of the class
2	update the class detail, update the class detail, update the name of the class, update the class detail, update the class detail, update the class detail
1	update the class detail, update the class detail, update the name of the class, update the class detail, update the class detail, submit the class
1	update the class detail, update the class detail, update the name of the class, update the class detail, update the class detail, update the name of the class
1	update the class detail, update the class detail, update the name of the class, update the class detail, update the name of the class, update the name of the class
1	update the class detail, update the class detail, update the name of the class, update the class detail, update the name of the class, submit the class
1	update the class detail, update the class detail, update the name of the class, update the class detail, update the name of the class, update the class detail
1	select the editable class, update the name of the class, update the name of the class, update the name of the class, update the name of the class, update the name of the class
1	select the editable class, update the name of the class, update the name of the class, update the name of the class, update the name of the class, submit the class
1	select the editable class, update the name of the class, update the name of the class, update the name of the class, update the name of the class, update the class detail
2	select the editable class, update the name of the class, update the name of the class, update the name of the class, update the class detail, update the class detail
1	select the editable class, update the name of the class, update the name of the class, update the name of the class, update the class detail, submit the class
1	select the editable class, update the name of the class, update the name of the class, update the name of the class, update the class detail, update the name of the class
2	select the editable class, update the name of the class, update the name of the class, update the class detail, update the class detail, update the class detail
1	select the editable class, update the name of the class, update the name of the class, update the class detail, update the class detail, submit the class
1	select the editable class, update the name of the class, update the name of the class, update the class detail, update the class detail, update the name of the class
1	select the editable class, update the name of the class, update the name of the class, update the class detail, update the name of the class, update the name of the class
1	select the editable class, update the name of the class, update the name of the class, update the class detail, update the name of the class, submit the class
1	select the editable class, update the name of the class, update the name of the class, update the class detail, update the name of the class, update the class detail
2	select the editable class, update the name of the class, update the class detail, update the class detail, update the class detail, update the class detail
1	select the editable class, update the name of the class, update the class detail, update the class detail, update the class detail, submit the class
1	select the editable class, update the name of the class, update the class detail, update the class detail, update the class detail, update the name of the class
1	select the editable class, update the name of the class, update the class detail, update the class detail, update the name of the class, update the name of the class
1	select the editable class, update the name of the class, update the class detail, update the class detail, update the name of the class, submit the class
1	select the editable class, update the name of the class, update the class detail, update the class detail, update the name of the class, update the class detail
1	select the editable class, update the name of the class, update the class detail, update the name of the class, update the name of the class, update the name of the class
1	select the editable class, update the name of the class, update the class detail, update the name of the class, update the name of the class, submit the class
1	select the editable class, update the name of the class, update the class detail, update the name of the class, update the name of the class, update the class detail
2	select the editable class, update the name of the class, update the class detail, update the name of the class, update the class detail, update the class detail
1	select the editable class, update the name of the class, update the class detail, update the name of the class, update the class detail, submit the class
1	select the editable class, update the name of the class, update the class detail, update the name of the class, update the class detail, update the name of the class
1	select the editable class, update the class detail, update the class detail, update the class detail, update the class detail, update the class detail
1	select the editable class, update the class detail, update the class detail, update the class detail, update the class detail, submit the class
1	select the editable class, update the class detail, update the class detail, update the class detail, update the class detail, update the name of the class
1	select the editable class, update the class detail, update the class detail, update the class detail, update the name of the class, update the name of the class
1	select the editable class, update the class detail, update the class detail, update the class detail, update the name of the class, submit the class
1	select the editable class, update the class detail, update the class detail, update the class detail, update the name of the class, update the class detail
1	select the editable class, update the class detail, update the class detail, update the name of the class, update the name of the class, update the name of the class
1	select the editable class, update the class detail, update the class detail, update the name of the class, update the name of the class, submit the class
1	select the editable class, update the class detail, update the class detail, update the name of the class, update the name of the class, update the class detail
2	select the editable class, update the class detail, update the class detail, update the name of the class, update the class detail, update the class detail
1	select the editable class, update the class detail, update the class detail, update the name of the class, update the class detail, submit the class
1	select the editable class, update the class detail, update the class detail, update the name of the class, update the class detail, update the name of the class
