Number of nodes: 30
Number of edges: 119
Number of CESs: 54
Number of events: 432
Number of uncovered edges: 0
Coverage: 100.0
Number of coverage	Edge
2	enter the class detail, enter the class detail, enter the class detail, enter the name of the class
2	enter the class detail, enter the class detail, enter the class detail, submit the class
2	enter the class detail, enter the class detail, enter the class detail, enter the class detail
6	turn editing on, add new class, enter the name of the class, enter the class detail
2	turn editing on, add new class, enter the name of the class, submit the class
6	turn editing on, add new class, enter the name of the class, enter the name of the class
6	turn editing on, add new class, enter the class detail, enter the name of the class
2	turn editing on, add new class, enter the class detail, submit the class
6	turn editing on, add new class, enter the class detail, enter the class detail
1	update the name of the class, update the class detail, update the name of the class, update the class detail
1	update the name of the class, update the class detail, update the name of the class, update the name of the class
1	update the name of the class, update the class detail, update the name of the class, submit the class
1	update the name of the class, update the class detail, update the class detail, update the name of the class
1	update the name of the class, update the class detail, update the class detail, update the class detail
1	update the name of the class, update the class detail, update the class detail, submit the class
1	update the class detail, update the name of the class, update the class detail, update the name of the class
1	update the class detail, update the name of the class, update the class detail, update the class detail
1	update the class detail, update the name of the class, update the class detail, submit the class
1	update the class detail, update the name of the class, update the name of the class, update the class detail
1	update the class detail, update the name of the class, update the name of the class, update the name of the class
1	update the class detail, update the name of the class, update the name of the class, submit the class
1	update the name of the class, update the name of the class, update the class detail, update the name of the class
1	update the name of the class, update the name of the class, update the class detail, update the class detail
1	update the name of the class, update the name of the class, update the class detail, submit the class
1	update the name of the class, update the name of the class, update the name of the class, update the class detail
1	update the name of the class, update the name of the class, update the name of the class, update the name of the class
1	update the name of the class, update the name of the class, update the name of the class, submit the class
1	update the class detail, update the class detail, update the name of the class, update the class detail
1	update the class detail, update the class detail, update the name of the class, update the name of the class
1	update the class detail, update the class detail, update the name of the class, submit the class
1	update the class detail, update the class detail, update the class detail, update the name of the class
1	update the class detail, update the class detail, update the class detail, update the class detail
1	update the class detail, update the class detail, update the class detail, submit the class
1	select the editable class, update the name of the class, update the class detail, update the name of the class
1	select the editable class, update the name of the class, update the class detail, update the class detail
1	select the editable class, update the name of the class, update the class detail, submit the class
1	select the editable class, update the name of the class, update the name of the class, update the class detail
1	select the editable class, update the name of the class, update the name of the class, update the name of the class
1	select the editable class, update the name of the class, update the name of the class, submit the class
1	select the editable class, update the class detail, update the name of the class, update the class detail
1	select the editable class, update the class detail, update the name of the class, update the name of the class
1	select the editable class, update the class detail, update the name of the class, submit the class
1	select the editable class, update the class detail, update the class detail, update the name of the class
1	select the editable class, update the class detail, update the class detail, update the class detail
1	select the editable class, update the class detail, update the class detail, submit the class
3	turn editing on, select the editable class, update the name of the class, update the class detail
3	turn editing on, select the editable class, update the name of the class, update the name of the class
1	turn editing on, select the editable class, update the name of the class, submit the class
3	turn editing on, select the editable class, update the class detail, update the name of the class
3	turn editing on, select the editable class, update the class detail, update the class detail
1	turn editing on, select the editable class, update the class detail, submit the class
1	read the access card to the card reader, read the access card to the card reader, read the access card to the card reader, read the access card to the card reader
1	read the access card to the card reader, read the access card to the card reader, read the access card to the card reader, confirm your identity
1	submit attendance, read the access card to the card reader, read the access card to the card reader, read the access card to the card reader
1	submit attendance, read the access card to the card reader, read the access card to the card reader, confirm your identity
1	log in, open notification settings, receive notifications as Email, confirm notification settings
1	turn editing on, open student attendance records, open class records, select the existing schedule
1	turn editing on, open student attendance records, open class records, select the existing class
1	turn editing on, open student attendance records, select a class-list attendance record, edit attendance status
1	turn editing on, open student attendance records, select a class-list attendance record, trace attendance activity of the class
1	turn editing on, open student attendance records, select an editable student-record, edit attendance status
1	open student attendance records, open class records, select the existing schedule, view schedule
1	open student attendance records, open class records, select the existing class, view class
1	open student attendance records, select a class-list attendance record, edit attendance status, submit attendance record update
1	open student attendance records, select an editable student-record, edit attendance status, submit attendance record update
0	Number of uncovered edges 
