Number of nodes: 12
Number of edges: 149
Number of CESs: 193
Number of events: 2011
Number of uncovered edges: 0
Coverage: 100.0
Number of coverage	Edge
1	get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw
2	get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money
1	get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess
1	get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, confirm overdraft limit excess, cancel withdraw
1	take money, get balance, select deposit, enter deposit amount, put money, get balance, select deposit, enter deposit amount, put money, get balance
2	take money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, take money, get balance
1	take money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount
1	take money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, cancel withdraw
3	take money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, confirm overdraft limit excess
1	take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money, get balance
3	take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money, get balance
1	take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount
1	take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, cancel withdraw
3	take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, confirm overdraft limit excess
5	take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select deposit, enter deposit amount
2	take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount
1	take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, cancel withdraw
1	take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance
1	take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount
1	take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, cancel withdraw
1	take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, confirm overdraft limit excess
2	put money, get balance, select deposit, enter deposit amount, put money, get balance, select deposit, enter deposit amount, put money, get balance
3	put money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, take money, get balance
2	put money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount
1	put money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, cancel withdraw
1	put money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, confirm overdraft limit excess
3	put money, get balance, select withdraw, enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money, get balance
4	put money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money, get balance
2	put money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount
1	put money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, cancel withdraw
1	put money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, confirm overdraft limit excess
5	put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select deposit, enter deposit amount
2	put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount
1	put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, cancel withdraw
3	put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance
2	put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount
1	put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, cancel withdraw
1	put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, confirm overdraft limit excess
1	enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money, get balance, select deposit
2	enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw
8	enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select deposit
4	enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw
2	enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money
5	enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess
1	enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, confirm overdraft limit excess, cancel withdraw
8	enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money
5	enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money
4	enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess
4	enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select deposit
2	enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw
2	enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money
4	enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess
2	enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, confirm overdraft limit excess, cancel withdraw
1	confirm daily limit excess, enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money, get balance, select deposit, enter deposit amount
1	confirm daily limit excess, enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount
1	confirm daily limit excess, enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, cancel withdraw
8	confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select deposit, enter deposit amount
2	confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount
2	confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, cancel withdraw
1	confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance
1	confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount
1	confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, cancel withdraw
1	confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, confirm overdraft limit excess
1	confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money, get balance
4	confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money, get balance
1	confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount
1	confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, cancel withdraw
1	confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, confirm overdraft limit excess
4	confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select deposit, enter deposit amount
1	confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount
1	confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, cancel withdraw
1	confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance
1	confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount
1	confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, cancel withdraw
2	confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, confirm overdraft limit excess
1	enter daily withdraw limit, enter daily withdraw limit, enter daily withdraw limit, enter daily withdraw limit, enter daily withdraw limit, enter daily withdraw limit, enter daily withdraw limit, enter daily withdraw limit, enter daily withdraw limit, enter daily withdraw limit
1	enter overdraft limit, enter overdraft limit, enter overdraft limit, enter overdraft limit, enter overdraft limit, enter overdraft limit, enter overdraft limit, enter overdraft limit, enter overdraft limit, enter overdraft limit
0	Number of uncovered edges 
